ID,Drug1,Drug2,Cell line,ZIP
161637,283,579,19,-1.01
161642,489,565,12,5.31
161654,618,628,5,-0.52
161664,637,488,29,-1.93
161673,283,165,43,-2.55
161674,583,579,20,-11.66
161679,217,14,32,27.78
161690,681,209,16,-0.16
161695,226,579,29,1.4
161712,189,583,27,0.25
161714,578,333,24,0.52
161729,526,333,9,-5.68
161737,112,226,27,3.57
161739,489,637,6,3.62
161740,681,684,20,-4.58
161769,141,14,6,-11.2
161775,189,401,35,3.26
161793,510,565,5,2.12
161825,217,14,16,10.54
161834,239,490,6,-5.09
161846,583,503,43,-2.69
161852,190,333,30,-1.67
161865,189,401,9,-4.31
161887,681,165,13,-5.16
161889,628,583,42,-2.88
161901,283,333,38,-0.33
161905,189,402,32,10.03
161915,631,503,0,-2.95
161921,490,217,16,-0.77
161933,489,565,22,-2.59
161938,165,583,9,-8.44
161940,637,239,43,-2.02
161955,239,681,38,-4.37
161963,239,268,19,1.57
161980,488,583,30,-0.82
162013,190,283,14,-3.12
162015,189,188,16,-0.73
162024,190,503,27,-3.81
162027,456,14,0,4.01
162039,456,628,26,-2.17
162045,681,165,34,-7.37
162048,226,209,27,-5.67
162058,637,490,0,-1.95
162063,628,579,34,-0.33
162065,578,333,17,28.71
162068,583,579,10,1.06
162072,218,14,12,2.34
162085,190,490,21,2.59
162086,565,209,21,-5.25
162087,631,637,11,2.81
162097,488,165,37,-4.21
162101,609,628,38,7.93
162102,402,583,25,2.41
162108,509,579,36,-3.21
162117,141,565,0,-0.19
162147,490,503,7,2.81
162152,239,161,24,2.27
162159,583,217,28,-1.43
162168,631,141,28,-2.69
162173,165,218,16,-7.91
162176,456,165,24,-1.09
162180,112,565,22,2.7
162186,188,565,33,-0.03
162201,141,14,8,8.08
162203,402,583,20,3.45
162211,488,583,38,-1.29
162219,239,218,15,-5.31
162244,402,583,14,0.43
162258,161,333,9,1.66
162278,489,402,28,-2.61
162290,268,161,26,15.69
162296,239,509,42,-0.77
162298,509,333,15,-3.62
162301,141,578,11,0.37
162315,509,14,9,1.99
162317,217,209,7,-1.28
162341,402,579,32,-0.63
162344,300,333,26,-3.15
162347,239,579,14,-3.84
162358,239,190,0,2.62
162366,609,165,13,-3.01
162373,489,190,25,-1.26
162382,141,684,16,1.93
162383,490,509,25,2.63
162389,283,503,19,-3.69
162391,268,578,27,1.38
162392,489,14,38,2.43
162396,609,14,20,-8.4
162417,268,628,35,10.84
162421,681,684,42,-2.43
162430,218,333,38,0.24
162443,189,609,30,1.08
162446,503,209,23,2.61
162450,609,565,17,7.94
162457,226,578,20,-4.59
162461,609,239,33,-1.09
162468,609,165,15,6.05
162474,509,209,30,-0.04
162482,509,565,28,2.7
162491,189,602,30,-4.52
162503,283,503,32,0.15
162511,489,283,21,0.16
162518,112,239,25,9.87
162520,218,217,22,-0.39
162522,600,226,6,9.46
162528,190,526,5,-0.53
162530,479,631,42,-2.71
162540,637,209,23,-2.24
162541,489,209,34,1.21
162544,637,239,35,-9.04
162546,526,283,8,0.03
162548,226,402,6,8.67
162557,226,503,15,-11.86
162563,112,631,8,2.98
162573,618,161,26,-1.38
162579,190,283,7,3.87
162580,578,333,7,-1.99
162581,141,239,22,2.44
162584,189,609,13,-0.08
162591,618,490,17,3.2
162600,681,402,11,4.15
162601,300,218,8,-0.42
162621,402,141,25,0.72
162622,578,218,42,1.76
162626,489,637,8,1.97
162628,226,456,0,-7.76
162629,526,583,34,-2.24
162635,631,583,21,-6.77
162639,188,565,43,0.17
162644,239,578,32,-0.02
162645,283,509,10,-3.53
162649,631,161,36,-5.68
162650,165,490,6,-8.78
162651,165,684,0,-6.85
162660,141,583,32,-4.66
162666,89,565,11,-1.87
162671,190,565,12,4.01
162674,681,209,15,-2.89
162691,456,565,7,0.76
162712,161,583,42,-2.21
162713,268,565,17,6.7
162726,618,684,23,0.15
162727,637,218,16,-6.41
162728,218,565,43,-0.73
162729,239,268,15,-4.83
162730,526,209,10,0.48
162746,189,609,17,3.88
162757,239,226,0,1.24
162761,333,684,5,9.15
162766,618,684,28,7.78
162773,189,509,24,-0.94
162781,684,579,25,0.27
162784,283,218,16,-5.1
162785,526,333,23,0.24
162789,268,333,30,-1.16
162798,167,226,15,2.76
162836,526,141,20,2.16
162840,637,333,23,-4.49
162846,628,684,12,-5.78
162847,165,509,25,2.05
162850,190,14,20,-7.22
162852,189,161,38,-0.98
162864,488,239,32,2.11
162865,188,631,9,-2.29
162871,509,217,36,-5.44
162874,628,503,37,-3.47
162878,489,456,8,-2.75
162882,489,333,16,4.65
162889,283,239,14,-9.43
162890,161,503,42,0.07
162894,628,583,6,1.42
162896,190,333,23,-0.6
162899,489,161,20,-0.39
162907,189,112,0,-0.15
162910,165,618,28,-3.46
162919,300,402,42,-3.83
162923,283,583,35,5.54
162940,583,565,6,-0.4
162947,637,218,37,1.38
162949,526,684,15,-5.41
162951,239,190,15,-2.4
162954,402,631,38,-1.96
162955,190,488,7,2.6
162962,628,239,5,-4.5
162967,190,583,34,-3.34
162969,226,300,21,4.9
162977,526,488,9,-4.84
162979,628,283,38,14.18
162989,489,490,42,4.47
162993,141,579,9,10.99
162994,239,268,17,15.73
162995,167,239,10,-2.66
163001,189,218,19,1.97
163009,628,503,14,-3.59
163018,402,579,38,1.82
163037,402,509,32,3.52
163041,226,490,11,3.1
163057,618,583,23,-7.16
163062,489,681,14,1.38
163071,631,333,22,-2.25
163075,161,578,8,-8.19
163094,509,217,15,6.09
163110,681,684,8,-2
163117,637,609,16,4.1
163124,489,488,26,-2.95
163159,218,14,25,-6.24
163162,509,565,6,5.05
163168,190,609,38,0.39
163179,684,209,23,0.37
163184,637,503,32,-9.34
163186,189,628,10,17.13
163193,618,684,22,0.46
163194,488,684,5,2.57
163196,609,209,10,3.22
163201,583,684,19,3.5
163208,300,488,10,4.72
163214,189,188,29,1.76
163216,89,239,26,-4.45
163219,189,526,42,1.56
163224,268,333,10,-0.62
163228,618,283,9,-5.84
163237,190,618,42,13.87
163251,609,165,43,-1.51
163252,618,565,24,6.32
163263,402,165,5,-3.95
163273,141,333,27,9.5
163281,226,218,5,-0.04
163283,165,637,38,-3.17
163285,141,217,13,-0.66
163297,583,217,25,2.41
163314,402,283,7,4.21
163319,565,503,6,-5.75
163328,628,333,32,-3.62
163329,300,618,25,7.43
163330,489,631,36,-0.62
163338,609,161,25,1.19
163339,189,503,10,5.95
163340,489,579,17,-7.44
163343,73,565,22,-6.91
163348,637,283,8,0.49
163349,14,209,28,-1.31
163352,618,488,6,13.88
163353,165,218,21,-3.11
163355,637,579,10,1.48
163376,300,333,21,0.82
163392,333,209,0,-0.43
163396,488,239,30,5.61
163412,488,141,26,0.23
163418,190,161,12,-1.01
163419,358,239,25,1.01
163426,226,509,42,0.76
163440,490,578,5,-1.61
163441,188,226,0,0.56
163450,218,565,38,10.74
163458,488,283,15,23.81
163467,609,333,30,-3.11
163469,189,167,17,0.57
163471,637,579,9,-1.64
163473,509,218,20,-4.21
163486,300,456,12,-0.17
163489,190,565,42,7.8
163504,637,684,7,0.66
163518,165,618,37,-2.54
163523,189,217,11,3.4
163524,141,609,34,0.62
163529,190,14,36,-2.64
163531,509,218,17,2.24
163558,218,209,27,2.53
163560,141,579,43,-10.46
163577,402,333,21,-2.78
163582,578,333,32,-0.97
163592,456,14,38,5.26
163604,165,141,30,-0.94
163613,283,14,13,3.5
163616,268,209,22,-0.64
163620,489,14,11,-0.76
163627,681,565,15,-3.63
163631,268,579,36,-3.75
163636,681,488,6,-11.46
163646,73,226,42,-4.09
163652,488,165,14,2.1
163666,189,314,12,2.24
163695,314,226,8,-3.23
163698,189,490,34,8.97
163699,526,217,25,1.18
163728,526,637,10,7
163747,89,565,35,-5.74
163756,239,209,25,-0.02
163768,578,333,12,6.05
163780,358,565,8,-3.87
163795,283,583,25,1.46
163804,526,402,25,4.88
163825,402,283,6,3.38
163826,681,631,10,-1
163847,73,239,42,-8.65
163849,189,89,9,-2.03
163853,190,631,15,1.05
163863,628,637,43,0.21
163868,526,268,43,-1.49
163871,681,300,24,-2.9
163873,609,239,21,-4.25
163875,226,456,12,-1.42
163880,300,637,16,-1.02
163907,226,333,29,-0.62
163916,489,526,32,-0.41
163920,490,565,10,-1.32
163921,402,583,22,0.67
163929,489,333,25,1.11
163932,628,583,19,-3.98
163940,526,283,17,0.58
163942,456,503,8,-1
163953,681,165,29,-0.55
163969,189,509,16,-3.1
163970,489,618,6,0.75
163975,618,583,6,-0.69
163980,190,300,24,-5.84
163983,141,14,23,-4.29
163986,402,637,25,3.37
163989,188,226,33,-1.5
163994,358,565,9,-7.32
163997,190,579,0,-0.18
163998,489,300,9,-0.34
163999,631,579,22,-0.87
164024,165,609,7,-0.46
164027,239,226,5,-6.99
164039,628,490,0,-2.99
164044,300,209,34,-3.87
164045,189,490,17,2.58
164047,681,631,0,-2.73
164054,226,456,5,-4.22
164062,161,14,32,4.45
164066,189,637,32,14.87
164067,165,578,19,-0.26
164088,637,141,43,-3.64
164097,190,490,37,0.49
164099,190,165,19,-8.55
164100,161,503,35,-0.84
164111,300,165,30,1.29
164114,300,217,12,-1.71
164117,226,217,28,-0.99
164125,89,565,8,-7.19
164144,402,165,22,5.58
164153,300,268,25,-1.06
164154,300,217,42,1.92
164155,628,490,37,-3.36
164167,489,402,42,-2.98
164175,401,226,17,-17.81
164183,526,618,22,-2.9
164198,189,239,26,0.83
164209,618,609,38,-2.39
164220,165,631,9,2.36
164226,161,509,42,-0.91
164229,189,165,30,1.88
164231,189,218,7,0.91
164247,141,209,14,2.75
164257,189,490,26,-0.96
164260,189,681,6,-4.45
164274,526,217,36,-3.06
164285,112,565,12,-0.51
164286,526,165,8,-2.77
164290,300,217,38,1.82
164301,489,583,34,-3.21
164302,141,283,32,21.86
164316,402,165,35,-5.54
164325,609,218,28,-0.86
164338,609,565,38,5.03
164341,239,509,35,10.45
164346,583,503,10,1.1
164356,637,565,22,3.26
164358,488,578,28,0.6
164366,628,578,34,-4.3
164374,618,637,27,-3.54
164388,631,14,28,-2.74
164396,167,565,15,1.01
164408,609,578,35,1.83
164412,189,684,42,-2.74
164426,226,578,29,-0.05
164430,490,509,5,-3.34
164452,402,488,6,-0.62
164453,268,209,43,-9.45
164456,681,628,6,-8.83
164457,510,565,11,-0.66
164462,239,217,10,-0.16
164472,489,565,24,-0.78
164475,526,14,23,2.14
164476,190,402,7,0.17
164487,141,684,14,0.92
164492,189,239,10,3.93
164506,189,490,36,0.04
164509,209,579,34,8.08
164510,490,209,38,-2.06
164533,300,579,37,-1
164535,681,579,36,-6.52
164540,161,509,0,0.02
164541,314,226,11,0
164555,456,283,17,0.33
164557,217,209,38,-2.15
164558,628,333,37,-0.5
164566,226,218,7,0.63
164575,526,684,38,4.83
164580,300,503,25,-5.49
164587,190,578,43,-0.91
164604,141,684,22,5.78
164631,401,226,9,-4.69
164664,218,14,20,-10.22
164672,609,14,22,2.9
164674,188,565,20,1.01
164677,618,217,11,1.33
164688,488,141,15,-7.22
164706,681,579,12,0.71
164707,189,510,36,-3.11
164709,314,631,23,5.23
164710,283,583,19,-0.88
164712,161,217,30,0.32
164713,631,637,14,-0.53
164714,631,161,29,-4.66
164719,631,503,26,-4.41
164724,268,579,32,1.25
164727,526,583,15,4.53
164728,583,684,8,5.64
164749,609,684,37,1.65
164750,402,283,26,0.63
164760,488,490,23,-1.97
164765,268,161,38,5.98
164769,141,578,29,9.08
164775,489,141,9,-1.34
164777,583,684,42,4.54
164788,189,637,28,3.53
164792,165,618,26,-2.98
164793,165,565,26,-9.59
164794,488,165,11,-2.98
164795,609,503,36,-7.82
164797,141,217,34,-1.54
164807,526,628,26,-3.62
164815,402,684,34,1.75
164819,226,217,36,-6.2
164820,526,268,42,-6
164830,490,218,6,-1.54
164834,488,141,36,1.56
164844,167,226,24,-0.99
164849,300,268,15,3.51
164853,489,239,7,1.35
164856,509,565,11,-1.66
164857,618,628,42,9.36
164860,456,583,19,2.4
164876,456,565,32,-7.6
164878,488,239,36,1.55
164891,300,637,8,1.35
164910,401,565,29,8.75
164937,300,283,30,4.25
164948,226,217,0,-1.53
164967,681,578,9,-7.56
164978,333,579,5,0.03
164981,637,565,35,-2.13
164989,602,631,27,-5.55
165003,526,402,43,0.06
165009,488,578,10,-3.36
165013,490,209,5,-0.13
165023,490,579,12,5.78
165024,300,218,36,1.62
165028,167,631,10,4.94
165029,456,631,24,-0.01
165030,628,503,42,-4.52
165039,488,609,32,4.75
165043,490,579,33,1.1
165048,402,14,8,-2.05
165055,631,490,32,-9
165092,618,239,23,0.3
165095,268,488,17,0.34
165099,526,333,38,-2.15
165108,489,218,43,2.19
165111,489,283,17,-4.93
165129,300,628,6,27.69
165131,226,579,17,-0.05
165136,488,217,10,1.69
165139,218,209,13,3.31
165141,189,402,22,5.63
165145,456,14,30,-2.78
165146,618,583,20,-8.13
165153,188,565,24,5.64
165154,189,578,36,1.91
165165,226,684,11,1.77
165178,189,618,28,0.93
165185,456,161,28,-8.4
165202,618,578,13,-0.95
165203,509,579,29,0.01
165204,226,583,14,-3.28
165233,526,209,14,-6.35
165238,583,209,19,-1.44
165244,141,609,0,0.91
165245,488,490,42,21.3
165249,190,456,17,-10.28
165252,189,490,23,1.23
165260,637,209,21,-3.07
165276,637,283,42,5.43
165299,681,300,20,-8.18
165300,578,209,35,-2.85
165303,300,488,25,1
165304,300,217,5,-2.85
165306,218,579,12,2.11
165309,489,618,25,3.3
165324,681,141,32,-4.96
165327,161,578,32,1.55
165336,300,583,11,0.33
165353,190,283,22,-0.46
165354,189,161,35,7.19
165359,314,226,22,-4.25
165363,300,684,34,3.96
165367,618,579,10,-0.63
165372,402,503,27,0.25
165377,456,217,17,-1.73
165379,503,217,6,-1.76
165391,189,268,13,7.95
165406,268,14,17,-3.35
165414,578,217,28,1.07
165425,628,684,25,0.67
165455,456,509,21,-1.64
165458,239,578,9,0.89
165462,283,239,32,7.18
165465,489,218,28,0.11
165477,165,628,0,-4.03
165480,631,333,9,-6.36
165495,618,628,11,2.63
165506,189,281,38,1.3
165508,268,583,28,-1.03
165509,681,456,29,-9.18
165534,226,283,0,-5.96
165542,239,226,29,3.74
165549,503,217,43,-4.73
165551,268,609,22,0.18
165562,681,609,38,-3.27
165576,681,165,5,-6.31
165595,165,684,29,1.83
165601,402,684,6,-0.94
165613,402,209,20,-7.66
165617,402,218,25,2.18
165619,628,583,37,-2.27
165629,618,209,35,0.73
165642,217,579,36,-4.6
165643,268,628,0,10.23
165648,565,684,21,1.24
165662,217,209,29,-12.73
165675,578,503,27,-1.77
165679,189,489,36,1.96
165692,281,226,6,3.23
165693,618,565,15,-8.16
165695,141,333,26,4.04
165696,609,628,19,13.63
165698,526,300,27,-1.67
165703,190,283,16,-0.66
165710,488,583,9,0.26
165711,578,565,34,6.79
165722,239,579,15,-9.82
165723,488,503,24,-6.49
165726,456,165,25,1.97
165736,189,583,38,-1.53
165739,489,218,15,-1.58
165742,141,283,25,1.6
165749,490,503,9,0.6
165756,89,565,15,-6.15
165765,456,161,30,-1.66
165809,637,239,25,-7.41
165816,628,161,38,-1.72
165821,681,526,15,-9.91
165833,14,579,16,0.82
165844,456,609,11,0
165845,628,14,23,-10.27
165853,631,161,0,-3.7
165855,333,209,36,-1.73
165856,489,579,7,-3.6
165868,190,165,30,2.26
165880,190,283,27,1.34
165886,456,218,8,-2.47
165896,190,637,23,-3.45
165899,490,218,24,1.59
165907,300,631,21,-4.01
165911,268,503,33,1.54
165913,283,490,14,6.51
165930,189,510,28,1.11
165934,358,631,14,-2.85
165936,190,509,24,7.67
165951,402,268,36,2.78
165962,141,14,17,-5.5
165963,218,503,0,-11.87
165975,268,217,23,7.67
165986,456,209,16,-7.88
165990,268,283,14,-3.83
165995,637,565,15,7.05
166004,637,490,20,-3.22
166008,583,565,15,2.01
166012,226,161,35,-0.45
166015,189,637,19,3.91
166018,402,684,32,0.3
166025,300,283,29,1.07
166026,509,218,14,4.3
166027,226,509,20,-4.27
166035,283,165,32,-9.02
166037,333,209,16,-4
166044,300,283,19,3.14
166054,165,609,28,1.44
166062,300,14,8,9.41
166069,628,578,23,2.16
166070,456,283,23,1.87
166074,618,631,32,2.65
166079,681,456,8,-6.41
166080,189,509,36,0.86
166084,488,684,7,1.47
166092,609,684,27,-0.08
166094,489,268,36,2.31
166097,526,609,43,0.95
166113,239,503,5,-3.3
166123,628,217,16,4.19
166128,189,609,15,-0.34
166132,637,218,5,-1.39
166157,509,217,13,10.77
166163,402,490,5,-0.85
166176,141,509,26,1.03
166183,490,218,12,-4.13
166184,190,217,21,-1.37
166186,300,609,23,6.08
166189,637,490,19,-1.56
166192,681,456,6,-5.85
166196,268,218,23,1.75
166201,300,565,28,0.72
166227,300,488,43,-2.36
166238,268,578,14,0.39
166262,89,631,35,-3.31
166273,578,583,38,4.28
166274,681,490,9,0.62
166276,165,209,5,-11.13
166278,189,602,24,0.88
166284,628,490,14,-3.93
166295,631,565,11,0.36
166304,283,565,20,-3.07
166305,268,218,42,-5.92
166310,333,684,34,0.45
166318,681,217,22,-7.14
166321,226,161,20,-1.56
166344,189,314,23,1.91
166362,490,609,27,-0.07
166387,526,456,9,3.61
166394,189,358,6,-1.71
166402,631,283,12,-2.21
166438,456,509,27,0.88
166440,489,190,23,-2.33
166444,300,578,38,1.76
166450,509,565,38,-0.7
166451,165,209,42,-2.35
166460,618,631,21,-4.74
166471,526,490,36,-0.16
166477,189,281,19,0.23
166489,565,14,37,7.38
166491,509,503,21,-12.26
166510,190,503,34,-4.39
166517,402,490,34,0.5
166520,300,283,43,-3.85
166538,681,488,13,-5.11
166554,239,579,17,-2.61
166572,300,161,19,3.13
166576,618,141,26,0.11
166577,631,565,30,-2.41
166597,161,218,10,-2.3
166599,402,579,5,1.62
166604,218,684,35,-2.54
166617,637,503,9,-6.98
166618,226,300,28,-4.61
166639,583,14,20,-9.28
166643,526,209,35,-6.05
166654,489,618,43,-1.24
166655,190,218,32,2.46
166660,618,503,38,-1.83
166665,456,583,12,-0.59
166666,456,503,24,-2.59
166705,489,631,37,7.86
166707,618,509,25,-0.85
166716,333,565,36,-0.72
166721,161,14,29,1.39
166736,631,283,14,-0.49
166739,268,503,25,-3.45
166744,490,565,37,-1.44
166746,314,631,36,1.99
166747,681,161,21,-2.01
166758,456,583,26,4.61
166762,637,218,13,2.98
166788,681,488,38,0.38
166797,281,239,16,-6.22
166801,239,190,21,10.34
166820,190,578,23,2.46
166832,684,217,27,-3.68
166841,681,300,9,-2.12
166849,456,218,36,1.53
166850,578,583,0,5.24
166851,190,565,32,5.57
166853,489,226,23,-3.07
166857,239,456,36,-3.48
166859,226,268,32,-0.6
166869,161,579,9,0.64
166871,602,631,28,-0.74
166885,268,579,37,-1.03
166891,402,578,25,2.92
166892,226,456,9,-6.99
166899,456,579,30,-0.63
166916,226,490,27,2.99
166921,300,490,36,0.88
166925,490,609,25,4.67
166926,456,141,11,-0.9
166939,618,209,6,0.55
166958,637,161,14,-5.47
166959,300,684,11,6.52
166967,189,401,23,5.83
166968,189,165,28,2.94
166973,565,14,9,1.17
166987,490,333,8,-3.93
166997,618,217,30,3.9
167011,239,503,36,-13.86
167016,268,217,28,-1.85
167017,490,333,7,-2.69
167022,509,578,9,-0.04
167028,226,333,23,1.27
167050,189,509,9,-4.58
167056,189,14,7,3.69
167057,602,565,13,-3.51
167059,628,684,38,-1.65
167067,510,226,15,-6.82
167073,631,637,17,0.8
167078,490,161,22,-2.95
167083,190,578,22,0.87
167105,479,226,13,2.08
167110,618,161,24,1.54
167121,490,579,27,0.15
167128,165,628,6,-0.68
167131,628,578,16,3.5
167137,165,209,17,-6
167143,190,14,11,3.49
167144,189,489,15,-3.78
167159,681,268,37,-11.24
167164,637,579,15,-1.65
167173,239,190,34,13.76
167186,489,165,12,4.3
167208,503,209,0,0.4
167209,189,402,9,2.52
167229,402,490,23,1.56
167230,618,333,7,-4.04
167231,681,488,34,0.27
167249,300,490,21,-0.69
167267,628,14,22,-5.61
167289,456,218,35,-7.52
167292,333,565,21,-3.16
167295,509,583,37,3.12
167299,239,190,25,-0.52
167300,218,583,25,3.82
167307,628,141,36,1.76
167309,526,209,17,-10.19
167311,479,631,12,-2.03
167314,189,628,15,-1.51
167318,618,609,12,1.46
167319,314,226,21,-4.1
167337,510,565,22,-3.41
167359,239,165,29,-2.64
167369,226,217,12,-6.18
167375,600,239,28,2.46
167378,141,239,9,6.49
167383,631,578,43,0.17
167391,456,141,33,-1.35
167404,226,488,21,-2.69
167407,609,684,35,2.69
167421,226,583,38,-0.17
167424,600,239,23,0.4
167429,526,209,22,0.47
167431,141,565,42,5.8
167435,239,217,35,-0.92
167459,190,300,22,-0.31
167464,488,141,23,-2.97
167466,141,209,37,6.33
167478,239,333,38,4.06
167483,209,579,23,3.45
167496,218,583,30,-0.25
167499,681,209,26,-4.07
167501,631,488,20,-2.75
167505,488,578,14,1.11
167506,239,226,24,-1.24
167514,479,631,7,-4.04
167516,526,141,43,-0.2
167519,226,217,6,-1
167520,268,209,17,-6.79
167522,628,578,7,-2.59
167544,226,165,7,0.55
167556,300,488,24,-1.05
167573,456,14,22,0.58
167574,578,218,6,-1.28
167575,300,637,9,8
167587,631,578,20,-2.13
167595,239,578,5,-8.35
167601,618,218,25,-8.23
167603,239,165,10,1.32
167609,189,218,29,0.76
167619,489,509,36,-1.22
167626,526,583,38,0.7
167628,283,583,30,0.37
167630,190,217,43,2.01
167635,189,479,13,0.13
167636,314,239,0,1.24
167640,479,239,20,-2
167658,456,509,14,0.83
167675,268,209,38,0.87
167678,489,239,36,4.66
167691,618,684,16,9
167694,489,402,36,1.7
167696,189,209,33,6.92
167698,628,209,29,-13.58
167715,609,579,34,1.98
167717,681,209,19,2.46
167738,218,503,36,-6.46
167757,402,565,36,1.31
167772,618,637,19,6.25
167773,189,402,10,8.15
167774,488,209,32,1.72
167788,681,165,20,-4.73
167792,190,583,11,5.71
167796,188,631,35,6.85
167802,112,226,30,14.27
167805,283,503,24,-3.96
167806,165,579,30,-2.08
167810,681,226,9,-8.51
167830,189,333,30,0.41
167838,618,609,17,2.58
167877,489,14,21,1.26
167881,189,637,35,9.85
167887,300,141,43,-1.06
167903,618,583,5,0.67
167915,188,226,12,0.73
167917,161,209,34,0.76
167922,217,579,21,-7.06
167930,609,217,23,5.14
167932,565,684,27,2.89
167939,578,503,7,-17.49
167944,631,283,34,0.73
167968,628,217,29,0.81
167992,631,503,6,-1.47
167993,190,578,32,4.81
167995,489,684,11,1.9
168007,681,14,10,2.17
168012,583,333,15,-0.32
168017,358,565,43,-0.5
168031,217,579,32,0.51
168051,618,217,43,-6.82
168061,618,509,7,-3.02
168067,402,509,16,-9.17
168080,456,637,12,-0.8
168095,489,637,43,1.72
168099,681,226,25,2.61
168106,628,333,28,-1.91
168107,609,333,24,7.11
168117,226,456,25,0.41
168148,681,637,27,0.66
168162,73,631,30,-6.25
168174,628,239,37,-3.25
168179,509,333,25,-1.94
168185,189,456,43,2.33
168203,217,579,27,1.4
168222,73,631,36,1.82
168225,489,456,34,-1.55
168235,167,239,13,-3.41
168260,189,456,25,0.18
168272,618,14,27,-0.94
168291,526,165,25,3.11
168306,239,579,7,-4.5
168311,402,583,0,-0.31
168326,631,218,22,-2.72
168332,314,73,34,-8.2
168335,479,565,33,-11.1
168356,456,333,0,-1.47
168361,489,402,38,-3.11
168379,165,217,0,-12.59
168381,314,631,7,3.7
168417,510,565,12,3.26
168419,456,631,16,8.03
168422,583,503,26,-5.08
168433,681,488,10,0.32
168436,189,490,15,-0.32
168439,189,218,15,2.97
168440,489,579,5,3.09
168447,141,609,35,0.59
168452,509,333,7,1.49
168461,358,565,21,1.51
168481,526,565,14,-9.13
168487,489,165,16,5.2
168492,600,631,22,4.71
168500,489,190,12,0.53
168509,402,490,6,-2.77
168510,190,681,0,-5.51
168517,489,565,19,-0.34
168519,165,503,26,-11.6
168520,526,490,0,-2.3
168526,490,565,29,-3.41
168538,526,609,12,1.6
168548,281,631,20,2.67
168552,618,14,43,-0.06
168557,189,190,19,0.14
168563,618,283,21,-0.92
168564,165,490,32,-3.55
168571,602,631,9,-1.6
168572,165,609,43,0.36
168576,73,631,9,-0.49
168583,189,600,28,1.99
168593,402,333,30,-2.78
