ID,Drug_A,Drug_B,Cell_Line,Score
18474,490,189,33,-1.254958742
18475,490,189,34,-2.152491338
18476,490,189,35,1.47420473853099
18477,490,189,36,-5.084504678
18478,490,189,37,-5.964716755
18479,490,189,38,-2.581787131
18480,490,189,39,-61.91640953
18481,490,189,40,0.907143300487765
18483,490,189,41,1.080751444
18484,490,189,42,-2.801748983
18485,490,189,43,-5.533617451
18486,490,189,44,-8.080248861
18487,490,189,45,1.10654165055797
18488,490,189,46,-0.723406149
18489,490,189,47,-4.69110282
18492,490,268,0,-0.123897078
18493,490,268,1,-3.525237012
18494,490,268,2,-4.099294476
18495,490,268,3,-5.771314385
18496,490,268,4,-6.43967186
18497,490,268,5,-7.749861508
18498,490,268,6,-1.328600953
18500,490,268,7,-1.862746115
18501,490,268,8,-1.273639125
18502,490,268,9,-5.382051796
18503,490,268,11,2.12203548684669
18504,490,268,10,-3.735171045
18505,490,268,12,-15.60276983
18506,490,268,13,-9.757689666
18507,490,268,14,-1.479635968
18509,490,268,15,-3.641101051
18511,490,268,16,-40.65797132
18512,490,268,17,-3.990931045
18513,490,268,18,0.671167926204536
18514,490,268,19,-4.579020747
18516,490,268,20,-0.640026221
18517,490,268,21,0.627652335029212
18519,490,268,22,0.796872668706291
18520,490,268,23,-3.909243924
18521,490,268,24,-37.6748072
18522,490,268,25,-10.02718523
18524,490,268,26,-2.869372496
18527,490,268,27,-1.523382243
18528,490,268,28,-5.579005966
18529,490,268,29,-2.521442594
18531,490,268,30,-2.780057864
18532,490,268,31,-3.11819307
18533,490,268,32,-5.368176892
18534,490,268,33,0.849120943195503
18535,490,268,34,-4.216717293
18536,490,268,35,-1.252799381
18537,490,268,36,3.01765006891139
18538,490,268,37,-0.992439369
18539,490,268,38,1.33013288238397
18540,490,268,39,-3.216375557
18541,490,268,40,-5.096841381
18543,490,268,41,-0.701793598
18544,490,268,42,-0.309558569
18545,490,268,43,-10.72838716
18546,490,268,44,-7.055660125
18547,490,268,45,-3.443037929
18548,490,268,46,-5.714440521
18549,490,268,47,-0.92748168
18612,490,402,0,-3.342902726
18613,490,402,1,-0.213574314
18614,490,402,2,-7.868452645
18615,490,402,3,-4.521331811
18616,490,402,4,-3.410153082
18617,490,402,6,-14.09264339
18619,490,402,7,0.096692752295314
18620,490,402,8,-3.633790451
18621,490,402,9,5.3640818963122
18622,490,402,11,-4.637239366
18623,490,402,10,-1.449772277
18624,490,402,12,3.64791861037863
18625,490,402,13,-8.909565774
18626,490,402,14,-5.00853307
18628,490,402,15,-0.647952156
18630,490,402,16,-4.310042598
18631,490,402,17,-4.49882181
18632,490,402,18,1.86541139263832
18633,490,402,19,-1.859523085
18635,490,402,20,-1.504170432
18636,490,402,21,2.17837402543926
18638,490,402,22,-1.933963156
18639,490,402,23,-24.05351342
18640,490,402,24,-1.510876179
18641,490,402,25,-0.08592205
18643,490,402,26,-0.604936346
18646,490,402,27,-2.125065583
18647,490,402,28,1.73419514346549
18648,490,402,29,-0.122984084
18650,490,402,30,-6.413626733
18651,490,402,31,5.82799927424866
18652,490,402,32,-0.895314514
18653,490,402,33,-5.108824314
18654,490,402,34,-7.081719279
18655,490,402,35,2.40839663041297
18656,490,402,37,-1.821212333
18657,490,402,38,1.84726604100531
18658,490,402,39,-0.719432227
18659,490,402,40,-2.256950692
18661,490,402,41,0.890755028463594
18662,490,402,42,-2.176278287
18663,490,402,43,0.588216113255518
18664,490,402,44,-4.407017778
18665,490,402,45,-5.185903329
18666,490,402,46,-0.786032248
18667,490,402,47,-1.245099112
18670,490,509,0,-4.05508472
18671,490,509,1,-0.669964375
18672,490,509,2,0.329612300068355
18673,490,509,3,-4.591031981
18674,490,509,4,-4.164577566
18675,490,509,5,-1.154318243
18676,490,509,6,-2.128075447
18678,490,509,7,3.14202474330552
18679,490,509,8,0.499512210026013
18680,490,509,9,-0.144603209
18681,490,509,11,7.25549897005327
18682,490,509,10,-4.233168673
18683,490,509,12,6.60832328330647
18684,490,509,13,1.46549231782268
18685,490,509,14,2.11735129209136
18687,490,509,15,4.98385865462963
18689,490,509,16,2.10792816055996
18690,490,509,17,-2.493188317
18691,490,509,18,-0.779864986
18692,490,509,19,-4.856315728
18694,490,509,20,0.787862618158429
18695,490,509,21,-3.385914805
18697,490,509,22,5.05412027938809
18698,490,509,23,1.79109379808125
18699,490,509,24,-0.327403049
18700,490,509,25,-4.042452158
18702,490,509,26,-2.400457829
18705,490,509,27,-3.897247799
18706,490,509,28,-20.60110951
18707,490,509,29,-4.562199187
18709,490,509,30,-1.636443006
18710,490,509,31,-5.011533568
18711,490,509,32,0.906854501206699
18712,490,509,33,-0.515432466
18713,490,509,34,-2.394353814
18714,490,509,35,-9.881179268
18715,490,509,37,4.00286026474218
18716,490,509,38,0.08740426910371
18717,490,509,39,-0.597553345
18718,490,509,40,1.40181815619612
18720,490,509,41,-1.834735529
18721,490,509,42,10.2578719476174
18722,490,509,43,4.7706593562972
18723,490,509,44,-2.310179907
18724,490,509,45,1.28267588731312
18725,490,509,46,5.61519210182766
18726,490,509,47,-2.812411308
18729,490,681,0,0.345557342020855
18730,490,681,1,-1.077464906
18731,490,681,2,1.07824061128501
18732,490,681,3,-3.248532453
18733,490,681,4,-1.493050257
18734,490,681,5,-1.970641777
18735,490,681,6,-9.802464614
18737,490,681,7,1.08860089084283
18738,490,681,8,-5.090960098
18739,490,681,9,-12.39694946
18740,490,681,11,4.89415794469471
18741,490,681,10,-18.48223016
18742,490,681,12,1.68919594853067
18743,490,681,13,-3.792134866
18744,490,681,14,-8.879077344
18746,490,681,15,0.867912952892466
18748,490,681,16,1.92241198039871
18749,490,681,17,-3.202618563
18750,490,681,18,-9.457471281
18751,490,681,19,-5.451377725
18753,490,681,20,-35.80861285
18754,490,681,21,0.0637935177242778
18756,490,681,22,-12.13034419
18757,490,681,23,-3.429505941
18758,490,681,24,0.487091490965313
18759,490,681,25,2.40668106414723
18761,490,681,26,-1.201334231
18764,490,681,27,-3.086551756
18765,490,681,28,-0.764368615
18766,490,681,29,-3.324015791
18768,490,681,30,0.773414612580163
18769,490,681,31,-7.937251347
18770,490,681,32,0.0657872747042839
18771,490,681,33,1.69901339330069
18772,490,681,34,-12.07680677
18773,490,681,35,-9.154708231
18774,490,681,37,0.821931921021665
18775,490,681,38,-4.703963852
18776,490,681,39,1.23936337134157
18777,490,681,40,-1.072592103
18779,490,681,41,-5.397511729
18780,490,681,42,1.30459706275759
18781,490,681,43,0.47387388591015
18782,490,681,44,-9.178273807
18783,490,681,45,-1.144492098
18784,490,681,46,2.32029524277385
18785,490,681,47,-3.054271121
19318,490,112,0,-8.127602218
19319,490,112,1,0.11572084804528
19320,490,112,2,3.73876946702846
19321,490,112,3,-4.762208824
19322,490,112,4,-6.527810636
19323,490,112,5,-9.184078025
19324,490,112,6,-0.287206824
19326,490,112,7,-3.961614965
19327,490,112,8,-1.671191803
19328,490,112,9,-6.731145857
19329,490,112,11,-0.744208209
19330,490,112,10,-5.649402532
19331,490,112,12,-16.70119857
19332,490,112,13,-4.638746917
19333,490,112,14,-9.255973155
19335,490,112,15,-1.19598388
19337,490,112,16,-0.41529709
19338,490,112,17,0.131850756111664
19339,490,112,18,-2.495663791
19340,490,112,19,-2.473989309
19342,490,112,20,-15.48208066
19343,490,112,21,-10.51483235
19345,490,112,22,-8.149594142
19346,490,112,23,-20.40189661
19347,490,112,24,-6.88931909
19348,490,112,25,-3.208043774
19350,490,112,26,-3.819307834
19353,490,112,27,-1.379508223
19354,490,112,28,-8.2109852
19355,490,112,29,-4.319383322
19357,490,112,30,-5.219312028
19358,490,112,31,-0.546474848
19359,490,112,32,-3.622244859
19360,490,112,33,-2.569562081
19361,490,112,34,-6.674520384
19362,490,112,35,-6.133715697
19363,490,112,36,-8.721704798
19364,490,112,37,-3.100296792
19365,490,112,38,-5.329729887
19366,490,112,39,-5.133740636
19367,490,112,40,1.68541364274125
19369,490,112,41,-3.554053017
19370,490,112,42,-19.47640744
19371,490,112,43,1.33474507678834
19372,490,112,44,-7.446836654
19373,490,112,45,-6.237354977
19374,490,112,46,-2.911627257
19375,490,112,47,-4.7581662
19437,490,46,0,0.826497593979249
19438,490,46,1,-10.76487503
19439,490,46,2,-7.311982436
19440,490,46,3,2.11398098971289
19441,490,46,4,-20.70670484
19442,490,46,5,-34.55499448
19443,490,46,6,-10.09111455
19445,490,46,7,-64.22592506
19446,490,46,8,-7.778195917
19447,490,46,9,-50.17326608
19448,490,46,11,-23.6480884
19449,490,46,10,-32.60641394
19450,490,46,12,-5.887855498
19451,490,46,13,-48.73307761
19452,490,46,14,-30.32704603
19454,490,46,15,-59.32220532
19456,490,46,16,-6.359804157
19457,490,46,17,-30.23979585
19458,490,46,18,-20.38198008
19459,490,46,19,-43.29424263
19461,490,46,20,-0.623122239
19462,490,46,21,-11.96226862
19464,490,46,22,-0.732954664
19465,490,46,23,-5.404160481
19466,490,46,24,-9.544978702
19467,490,46,25,6.09261037586919
19469,490,46,26,0.969333583370253
19472,490,46,27,-10.11610793
19473,490,46,28,-2.878741644
19474,490,46,29,-15.87041917
19476,490,46,30,-1.060410183
19477,490,46,31,-13.04615196
19478,490,46,32,4.04105801869187
19479,490,46,33,-4.381271936
19480,490,46,34,-0.866862687
19481,490,46,35,-4.026755681
19482,490,46,37,-16.58905166
19483,490,46,38,-41.48256166
19484,490,46,39,-9.859893893
19485,490,46,40,1.03941315581369
19487,490,46,41,-0.097109674
19488,490,46,42,-0.839125056
19489,490,46,43,-21.8893948
19490,490,46,44,-28.05069954
19491,490,46,45,-35.41403667
19492,490,46,46,-13.63959086
19493,490,46,47,-18.6645535
19496,490,618,0,-15.00627994
19497,490,618,1,-19.13328164
19498,490,618,2,-24.35056126
19499,490,618,3,-0.535280628
19500,490,618,4,-26.10675559
19501,490,618,5,-7.605123776
19502,490,618,6,-21.9409188
19503,490,618,8,-8.703587062
19504,490,618,9,-47.17091304
19505,490,618,11,4.2582457604317
19506,490,618,10,-32.15548465
19507,490,618,13,-15.71502149
19508,490,618,14,-21.77114849
19510,490,618,15,-63.68990369
19512,490,618,16,-4.271898138
19513,490,618,17,-8.594567556
19514,490,618,18,-32.71880508
19515,490,618,19,-24.56685901
19517,490,618,20,-13.0462588
19518,490,618,21,-54.1190681
19520,490,618,22,-26.96576355
19521,490,618,23,-3.17955804
19522,490,618,24,-45.76577671
19523,490,618,25,-73.90409508
19525,490,618,26,-6.173122216
19529,490,618,30,-7.579141077
19530,490,618,31,-32.50734641
19531,490,618,32,-33.5159978
19532,490,618,33,-56.25193124
19533,490,618,34,-37.68383564
19534,490,618,35,-47.89619343
19535,490,618,37,-62.64887185
19536,490,618,38,-42.8721238
19537,490,618,39,-26.71020459
19538,490,618,40,-4.294143062
19540,490,618,41,-74.38101576
19541,490,618,42,-14.2501663
19542,490,618,43,-24.03434787
19543,490,618,45,-23.5292882
19544,490,618,46,-30.18558402
19547,490,358,0,3.10239441324958
19548,490,358,1,-9.810862198
19549,490,358,2,-8.501483338
19550,490,358,3,-2.549203218
19551,490,358,4,-14.49238088
19552,490,358,5,-0.937457367
19553,490,358,6,-11.0454874
19555,490,358,7,-28.7741959
19556,490,358,8,-22.39012045
19557,490,358,9,-8.971477499
19558,490,358,11,-35.37974873
19559,490,358,10,-20.19409506
19560,490,358,12,5.29470824891484
19561,490,358,13,-2.547066726
19562,490,358,14,-19.67179516
19564,490,358,15,-4.916776142
19566,490,358,16,-14.74546162
19567,490,358,17,1.8781309741948
19568,490,358,18,2.41284899398372
19569,490,358,19,-22.25220426
19571,490,358,20,-15.18814587
19572,490,358,21,-8.149322934
19574,490,358,22,-10.4041095
19575,490,358,23,0.572522587627686
19576,490,358,24,-9.904897709
19577,490,358,25,-12.84581238
19579,490,358,26,-15.04099097
19582,490,358,27,3.59910623543947
19583,490,358,28,-7.088774346
19584,490,358,29,-13.16129976
19586,490,358,30,-20.28460299
19587,490,358,31,-6.349925444
19588,490,358,32,2.29973055492408
19589,490,358,33,-3.299038454
19590,490,358,34,-4.141415626
19591,490,358,35,-3.87792021
19592,490,358,36,-18.93133227
19593,490,358,37,-20.53940374
19594,490,358,38,-19.11936909
19595,490,358,39,-14.83280591
19596,490,358,40,-26.41190651
19598,490,358,41,-8.292742477
19599,490,358,42,0.0477191581875945
19600,490,358,43,0.193245805568101
19601,490,358,44,-50.48353489
19602,490,358,45,-25.53366012
19603,490,358,46,-14.49292596
19604,490,358,47,-12.35352022
19607,490,333,0,1.30241060196365
19608,490,333,1,2.99079389593756
19609,490,333,2,-4.873261836
19610,490,333,3,-3.142917794
19611,490,333,4,-0.143871563
19612,490,333,5,-3.94917632
19613,490,333,6,-4.45782869
19615,490,333,7,-3.708799478
19616,490,333,8,9.10746974614332
19617,490,333,9,-4.656038063
19618,490,333,11,0.218121741798222
19619,490,333,10,-1.787970238
19620,490,333,12,0.413083587106693
19621,490,333,13,-8.693464004
19622,490,333,14,5.03153606654769
19624,490,333,15,-6.984198139
19626,490,333,16,-7.235778604
19627,490,333,17,-11.37000223
19628,490,333,19,-4.395461474
19630,490,333,20,-0.170856272
19631,490,333,21,2.08253610615599
19633,490,333,22,-0.663260722
19634,490,333,23,5.19137308949655
19635,490,333,24,-7.585970656
19636,490,333,25,-4.227094576
19638,490,333,26,-1.281678224
19641,490,333,27,-2.308932385
19642,490,333,28,-0.190505129
19643,490,333,29,-2.845885111
19645,490,333,30,-1.455877251
19646,490,333,31,-0.865603257
19647,490,333,32,-1.837278205
19648,490,333,33,-4.036181664
19649,490,333,34,-6.547396875
19650,490,333,35,0.267600223627463
19651,490,333,36,2.15505298475261
19652,490,333,37,-0.166949382
19653,490,333,39,-0.491195142
19654,490,333,40,-1.173580779
19656,490,333,41,1.06380870206608
19657,490,333,42,-4.145839999
19658,490,333,43,-0.180241188
19659,490,333,44,9.67592835010443
19660,490,333,45,-0.678258201
19661,490,333,46,-2.559146395
19662,490,333,47,-3.951176923
19665,490,479,0,-1.41434004
19666,490,479,1,0.864437583828349
19667,490,479,2,-10.73509451
19668,490,479,3,1.84603522444135
19669,490,479,4,-12.1368858
19670,490,479,5,-2.185429513
19671,490,479,6,-3.818828445
19673,490,479,7,5.11123052488501
19674,490,479,8,-35.33829985
19675,490,479,9,-10.62163402
19676,490,479,11,-8.169720212
19677,490,479,10,-13.79104999
19678,490,479,12,5.84222855109961
19679,490,479,13,-5.163014646
19680,490,479,14,-8.027230685
19682,490,479,15,-14.33311193
19684,490,479,16,3.69531771408136
19685,490,479,17,5.84441297948077
19686,490,479,18,0.785640751895816
19687,490,479,19,-17.78134607
19689,490,479,20,-9.514796589
19690,490,479,21,-8.269230971
19692,490,479,22,-18.35022035
19693,490,479,23,-0.14290093
19694,490,479,24,-10.46089661
19695,490,479,25,-12.36868361
19697,490,479,26,-12.56595105
19700,490,479,27,-5.931486935
19701,490,479,28,-12.65529645
19702,490,479,29,-20.55156067
19704,490,479,30,-6.12748292
19705,490,479,31,-9.025165592
19706,490,479,32,1.02634798266185
19707,490,479,33,-10.53012444
19708,490,479,34,-0.44037334
19709,490,479,35,3.279648553
19710,490,479,36,-6.983924359
19711,490,479,37,-13.88591968
19712,490,479,38,-6.5950797
19713,490,479,39,-6.13514817
19714,490,479,40,-8.032413696
19716,490,479,41,-10.42151448
19717,490,479,42,-5.040122904
19718,490,479,43,-5.845903001
19719,490,479,44,-13.29211986
19720,490,479,45,-12.1768749
19721,490,479,46,-15.26578289
19722,490,479,47,-13.36713451
20195,490,276,0,-0.508584687
20196,490,276,1,0.558911385315611
20197,490,276,2,-2.326762385
20198,490,276,3,-0.192228284
20199,490,276,4,-1.023105018
20200,490,276,5,3.49765398165728
20201,490,276,6,-39.42232313
20203,490,276,7,5.41335271902759
20204,490,276,8,-3.054328649
20205,490,276,9,-17.26696962
20206,490,276,11,-8.133364458
20207,490,276,10,-8.574368977
20208,490,276,12,4.28330022901647
20209,490,276,13,-10.53969598
20210,490,276,14,-5.320528718
20212,490,276,15,0.656169980523671
20214,490,276,16,-1.269801376
20215,490,276,17,1.63720275197873
20216,490,276,18,-1.736010895
20217,490,276,19,1.98318932754807
20219,490,276,20,-2.339727956
20220,490,276,21,-1.578356769
20222,490,276,22,-1.704969066
20223,490,276,23,-2.954932262
20224,490,276,24,-0.372925809
20225,490,276,25,-0.039583594
20227,490,276,26,-0.468979324
20230,490,276,27,-4.436605207
20231,490,276,28,5.76425960588096
20232,490,276,29,-8.388794542
20234,490,276,30,-5.909723253
20235,490,276,31,3.75119272393716
20236,490,276,32,-0.182654681
20237,490,276,33,-5.827130713
20238,490,276,34,-4.835417806
20239,490,276,35,2.61806195541358
20240,490,276,37,-0.387223378
20241,490,276,38,-59.59626562
20242,490,276,39,0.418182697218322
20243,490,276,40,-2.519723009
20245,490,276,41,0.590344802303648
20246,490,276,42,-2.310563219
20247,490,276,43,-0.076091343
20248,490,276,44,-5.777473895
20249,490,276,45,-6.390039974
20250,490,276,46,2.74873408826462
20251,490,276,47,-0.078647806
20314,490,89,0,1.58794509125319
20315,490,89,1,-10.46830141
20316,490,89,2,3.35618929882677
20317,490,89,3,2.08407886683839
20318,490,89,4,-24.75803333
20319,490,89,5,-2.976428191
20320,490,89,6,4.59607134456322
20322,490,89,7,-19.06644156
20323,490,89,8,-13.65003972
20324,490,89,9,-2.571695635
20325,490,89,11,-31.89358385
20326,490,89,10,1.00020013754778
20327,490,89,12,8.57794064316324
20328,490,89,13,2.70940905463792
20329,490,89,14,-7.196300009
20331,490,89,15,-4.156862997
20333,490,89,16,11.2619842075038
20334,490,89,17,18.4691773391422
20335,490,89,18,2.78231738450455
20336,490,89,19,-10.79924337
20338,490,89,20,-5.496621531
20339,490,89,21,-7.959801696
20341,490,89,22,-11.08141451
20342,490,89,23,0.965744706065836
20343,490,89,24,-5.596524719
20344,490,89,25,-17.69765947
20346,490,89,26,-14.55604478
20349,490,89,27,-15.08824177
20350,490,89,28,-29.38490082
20351,490,89,29,-21.992911
20353,490,89,30,-6.696119144
20354,490,89,31,-0.966685452
20355,490,89,32,1.87876187224606
20356,490,89,33,-8.040424807
20357,490,89,34,6.64625894204888
20358,490,89,35,5.975968479
20359,490,89,36,-32.48509702
20360,490,89,37,-9.816917041
20361,490,89,38,-28.86278128
20362,490,89,39,-30.55999867
20363,490,89,40,-6.25272732
20365,490,89,41,-31.48817328
20366,490,89,42,0.176885525239484
20367,490,89,43,8.49731758478766
20368,490,89,44,-18.08074472
20369,490,89,45,-6.81638128
20370,490,89,46,3.7346269411784
20371,490,89,47,-14.30822522
20374,490,239,0,-10.47374053
20375,490,239,1,-50.16035997
20376,490,239,2,-6.571651952
20377,490,239,3,-4.968784375
20378,490,239,4,-11.19421167
20379,490,239,5,-16.81948962
20380,490,239,6,-12.54644562
20382,490,239,7,-10.1569361
20383,490,239,9,-56.60156278
20384,490,239,11,-22.97446101
20385,490,239,10,-22.46023843
20386,490,239,12,0.114374290725447
20387,490,239,13,-16.41105211
20388,490,239,14,-7.347377739
20390,490,239,15,-30.54076254
20392,490,239,16,1.00978263191702
20393,490,239,17,-39.88969518
20394,490,239,18,-10.70030151
20395,490,239,19,-13.30271602
20397,490,239,20,-25.07523165
20398,490,239,21,1.55196126654643
20400,490,239,22,-8.560617168
20401,490,239,23,-3.634454028
20402,490,239,24,-26.01119611
20403,490,239,25,-68.27434813
20405,490,239,26,-3.660149748
20408,490,239,27,-47.53981375
20409,490,239,28,-4.619234786
20411,490,239,30,-2.403051116
20412,490,239,31,-21.56677197
20413,490,239,32,-70.35916161
20414,490,239,33,-37.56125104
20415,490,239,35,-3.762236307
20416,490,239,37,-37.18070016
20417,490,239,38,-47.15293092
20418,490,239,39,-27.25006443
20419,490,239,40,-5.613431322
20421,490,239,41,-16.20698934
